event,date,fighter1,fighter2,f1_open,f2_open,f1_close,f2_close,f1_odds,f2_odds,f1_open_ts,f2_open_ts,f1_close_ts,f2_close_ts,f1_history_points,f2_history_points,f1_books,f2_books,matchup_id,source_url
UFC Fight Night 188: Font vs. Garbrandt,2021-05-22,Ben Rothwell,Chris Barnett,-245,185,-346,273,-346,273,2021-05-16T19:32:27+00:00,2021-05-16T19:32:27+00:00,2021-05-22T22:40:28+00:00,2021-05-22T22:40:28+00:00,48,48,3,3,22869,https://www.bestfightodds.com/events/ufc-fight-night-188-font-vs-garbrandt-2085
UFC Fight Night 188: Font vs. Garbrandt,2021-05-22,Claudio Silva,Court McGee,-150,130,-116,-104,-116,-104,2021-05-04T19:56:07+00:00,2021-05-04T19:56:07+00:00,2021-05-22T22:09:31+00:00,2021-05-22T22:09:31+00:00,91,91,3,3,22622,https://www.bestfightodds.com/events/ufc-fight-night-188-font-vs-garbrandt-2085
UFC Fight Night 188: Font vs. Garbrandt,2021-05-22,Bruno Silva,Victor Rodriguez,-300,250,-387,303,-387,303,2021-05-04T19:56:07+00:00,2021-05-04T19:56:07+00:00,2021-05-22T21:41:27+00:00,2021-05-22T21:41:27+00:00,61,61,3,3,22735,https://www.bestfightodds.com/events/ufc-fight-night-188-font-vs-garbrandt-2085
UFC Fight Night 188: Font vs. Garbrandt,2021-05-22,Josh Culibao,Yilan Sha,-225,190,-251,203,-251,203,2021-05-04T19:56:07+00:00,2021-05-04T19:56:07+00:00,2021-05-22T21:12:31+00:00,2021-05-22T21:12:31+00:00,39,39,3,3,22558,https://www.bestfightodds.com/events/ufc-fight-night-188-font-vs-garbrandt-2085
UFC Fight Night 188: Font vs. Garbrandt,2021-05-22,David Dvorak,Juancamilo Ronderos,-460,360,-565,420,-565,420,2021-05-21T17:43:20+00:00,2021-05-21T17:43:20+00:00,2021-05-22T20:49:28+00:00,2021-05-22T20:49:28+00:00,26,26,3,3,22932,https://www.bestfightodds.com/events/ufc-fight-night-188-font-vs-garbrandt-2085
UFC Fight Night 188: Font vs. Garbrandt,2021-05-22,Damir Ismagulov,Rafael Alves,-500,375,-561,418,-561,418,2021-04-26T21:20:04+00:00,2021-04-26T21:20:04+00:00,2021-05-22T20:20:38+00:00,2021-05-22T20:20:38+00:00,37,37,3,3,22402,https://www.bestfightodds.com/events/ufc-fight-night-188-font-vs-garbrandt-2085
UFC 262: Oliveira vs. Chandler,2021-05-15,Charles Oliveira,Michael Chandler,-178,146,-132,110,-132,110,2021-03-19T06:42:19+00:00,2021-03-19T06:42:19+00:00,2021-05-16T04:34:27+00:00,2021-05-16T04:34:27+00:00,138,138,3,3,22284,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Beneil Dariush,Tony Ferguson,105,-125,-153,128,-153,128,2021-03-13T07:20:08+00:00,2021-03-13T07:20:08+00:00,2021-05-16T03:58:28+00:00,2021-05-16T03:58:28+00:00,135,135,3,3,22245,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Matt Schnell,Rogerio Bontorin,-125,105,-175,145,-175,145,2021-04-26T21:20:04+00:00,2021-04-26T21:20:04+00:00,2021-05-16T03:20:27+00:00,2021-05-16T03:20:27+00:00,84,84,3,3,22614,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Katlyn Chookagian,Viviane Araujo,-135,115,-132,109,-132,109,2021-04-26T21:18:04+00:00,2021-04-26T21:18:04+00:00,2021-05-16T02:48:28+00:00,2021-05-16T02:48:28+00:00,79,79,3,3,21959,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Edson Barboza,Shane Burgos,100,-120,126,-150,126,-150,2021-04-26T21:18:04+00:00,2021-04-26T21:18:04+00:00,2021-05-16T02:19:28+00:00,2021-05-16T02:19:28+00:00,124,124,3,3,22147,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Andre Muniz,Ronaldo Souza,100,-120,105,-127,105,-127,2021-04-26T21:20:04+00:00,2021-04-26T21:20:04+00:00,2021-05-16T01:38:27+00:00,2021-05-16T01:38:27+00:00,101,101,3,3,22396,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Lando Vannata,Mike Grundy,115,-135,100,-121,100,-121,2021-04-26T21:20:04+00:00,2021-04-26T21:20:04+00:00,2021-05-16T01:02:28+00:00,2021-05-16T01:02:28+00:00,114,114,3,3,22441,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Jamie Pickett,Jordan Wright,100,-120,-112,-108,-112,-108,2021-04-26T21:18:04+00:00,2021-04-26T21:18:04+00:00,2021-05-16T00:40:27+00:00,2021-05-16T00:40:27+00:00,47,47,3,3,22180,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Andrea Lee,Antonina Shevchenko,120,-150,100,-122,100,-122,2021-04-26T21:18:04+00:00,2021-04-26T21:18:04+00:00,2021-05-16T00:13:27+00:00,2021-05-16T00:13:27+00:00,106,106,3,3,22078,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Gina Mazany,Priscila Cachoeira,-300,250,-237,193,-237,193,2021-04-26T21:18:04+00:00,2021-04-26T21:18:04+00:00,2021-05-15T23:38:08+00:00,2021-05-15T23:38:08+00:00,82,82,3,3,21919,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Kevin Aguilar,Tucker Lutz,-110,-110,109,-131,109,-131,2021-04-26T21:20:04+00:00,2021-04-26T21:20:04+00:00,2021-05-15T23:03:28+00:00,2021-05-15T23:03:28+00:00,70,70,3,3,22443,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC 262: Oliveira vs. Chandler,2021-05-15,Christos Giagos,Sean Soriano,-225,175,-222,182,-222,182,2021-05-10T19:10:27+00:00,2021-05-10T19:10:27+00:00,2021-05-15T22:40:28+00:00,2021-05-15T22:40:28+00:00,61,61,3,3,22803,https://www.bestfightodds.com/events/ufc-262-oliveira-vs-chandler-2086
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Marcos Rogerio de Lima,Maurice Greene,-180,155,-183,154,-183,154,2021-03-23T23:44:07+00:00,2021-03-23T23:44:07+00:00,2021-05-09T01:16:28+00:00,2021-05-09T01:16:28+00:00,83,83,3,3,22053,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Carlston Harris,Christian Aguilera,120,-140,-201,167,-201,167,2021-03-23T23:46:07+00:00,2021-03-23T23:46:07+00:00,2021-05-08T22:38:28+00:00,2021-05-08T22:38:28+00:00,96,96,3,3,22077,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Jun Yong Park,Tafon Nchukwi,160,-185,125,-150,125,-150,2021-03-23T23:46:07+00:00,2021-03-23T23:46:07+00:00,2021-05-08T23:06:28+00:00,2021-05-08T23:06:28+00:00,73,73,3,3,22146,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Geoffrey Neal,Neil Magny,-250,210,-179,151,-179,151,2021-04-21T03:42:14+00:00,2021-04-21T03:42:14+00:00,2021-05-09T01:46:28+00:00,2021-05-09T01:46:28+00:00,88,88,3,3,22530,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Ludovit Klein,Mike Trizano,-150,130,-253,206,-253,206,2021-04-21T03:42:14+00:00,2021-04-21T03:42:14+00:00,2021-05-08T23:40:27+00:00,2021-05-08T23:40:27+00:00,77,77,3,3,22543,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Kyle Daukaus,Phil Hawes,-200,170,-147,123,-147,123,2021-04-21T03:42:14+00:00,2021-04-21T03:42:14+00:00,2021-05-09T00:15:28+00:00,2021-05-09T00:15:28+00:00,93,93,3,3,22573,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Diego Ferreira,Gregor Gillespie,165,-190,122,-147,122,-147,2021-04-21T05:44:13+00:00,2021-04-21T05:44:13+00:00,2021-05-09T00:48:28+00:00,2021-05-09T00:48:28+00:00,108,108,3,3,22606,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Marina Rodriguez,Michelle Waterson,-155,135,-228,186,-228,186,2021-05-02T12:32:03+00:00,2021-05-02T12:32:03+00:00,2021-05-09T02:45:28+00:00,2021-05-09T02:45:28+00:00,97,97,3,3,22745,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 24: Rodriguez vs. Waterson,2021-05-08,Alex Morono,Donald Cerrone,130,-150,137,-162,137,-162,2021-05-04T19:30:07+00:00,2021-05-04T19:30:07+00:00,2021-05-09T02:17:28+00:00,2021-05-09T02:17:28+00:00,118,118,3,3,22752,https://www.bestfightodds.com/events/ufc-on-espn-24-rodriguez-vs-waterson-2075
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Dominick Reyes,Jiri Prochazka,110,-130,-110,-109,-110,-109,2021-04-02T02:24:06+00:00,2021-04-02T02:24:06+00:00,2021-05-02T04:17:27+00:00,2021-05-02T04:17:27+00:00,136,136,3,3,21897,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Andreas Michailidis,K.B. Bhullar,-180,155,-213,177,-213,177,2021-04-02T02:26:06+00:00,2021-04-02T02:26:06+00:00,2021-05-01T23:49:28+00:00,2021-05-01T23:49:28+00:00,49,49,3,3,21918,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Luana Pinheiro,Randa Markos,-185,160,-162,136,-162,136,2021-03-26T10:24:33+00:00,2021-03-26T10:24:33+00:00,2021-05-02T01:38:27+00:00,2021-05-02T01:38:27+00:00,82,82,3,3,22373,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Kai Kamaka III,Tj Brown,-225,190,-156,130,-156,130,2021-04-02T02:26:06+00:00,2021-04-02T02:26:06+00:00,2021-05-02T01:11:28+00:00,2021-05-02T01:11:28+00:00,75,75,3,3,21859,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Loma Lookboonmee,Sam Hughes,-310,260,-402,308,-402,308,2021-04-02T02:26:06+00:00,2021-04-02T02:26:06+00:00,2021-05-02T00:18:28+00:00,2021-05-02T00:18:28+00:00,50,50,3,3,21957,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Krzysztof Jotko,Sean Strickland,170,-200,208,-257,208,-257,2021-04-02T02:26:06+00:00,2021-04-02T02:26:06+00:00,2021-05-02T02:47:27+00:00,2021-05-02T02:47:27+00:00,75,75,3,3,22054,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Cub Swanson,Giga Chikadze,105,-125,168,-203,168,-203,2021-04-02T02:26:06+00:00,2021-04-02T02:26:06+00:00,2021-05-02T03:51:27+00:00,2021-05-02T03:51:27+00:00,128,128,3,3,22151,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Cody Stamann,Merab Dvalishvili,120,-140,220,-270,220,-270,2021-04-02T02:26:06+00:00,2021-04-02T02:26:06+00:00,2021-05-02T02:14:28+00:00,2021-05-02T02:14:28+00:00,74,74,3,3,22233,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Luana Carolina,Poliana Botelho,160,-185,203,-249,203,-249,2021-04-21T03:52:16+00:00,2021-04-21T03:52:16+00:00,2021-05-02T00:43:28+00:00,2021-05-02T00:43:28+00:00,74,74,3,3,22464,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Dustin Jacoby,Ion Cutelaba,120,-140,111,-134,111,-134,2021-04-21T05:44:13+00:00,2021-04-21T05:44:13+00:00,2021-05-02T03:18:27+00:00,2021-05-02T03:18:27+00:00,81,81,3,3,22607,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC on ESPN 23: Reyes vs. Prochazka,2021-05-01,Felipe Colares,Luke Sanders,170,-200,114,-138,114,-138,2021-04-26T19:34:03+00:00,2021-04-26T19:34:03+00:00,2021-05-01T23:19:28+00:00,2021-05-01T23:19:28+00:00,55,55,3,3,22664,https://www.bestfightodds.com/events/ufc-on-espn-23-reyes-vs-prochazka-2074
UFC 261: Usman vs. Masvidal 2,2021-04-24,Jorge Masvidal,Kamaru Usman,250,-300,262,-341,262,-341,2021-02-15T21:32:12+00:00,2021-02-15T21:32:12+00:00,2021-04-25T04:10:28+00:00,2021-04-25T04:10:28+00:00,139,139,3,3,20613,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Jessica Andrade,Valentina Shevchenko,275,-335,370,-494,370,-494,2021-02-25T08:12:06+00:00,2021-02-25T08:12:06+00:00,2021-04-25T03:11:28+00:00,2021-04-25T03:11:28+00:00,84,84,3,3,22049,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Rose Namajunas,Weili Zhang,170,-200,170,-208,170,-208,2021-02-27T22:22:07+00:00,2021-02-27T22:22:07+00:00,2021-04-25T03:42:28+00:00,2021-04-25T03:42:28+00:00,103,103,3,3,20614,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Anthony Smith,Jimmy Crute,135,-155,191,-233,191,-233,2021-03-18T20:02:08+00:00,2021-03-18T20:02:08+00:00,2021-04-25T02:22:27+00:00,2021-04-25T02:22:27+00:00,92,92,3,3,21890,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Chris Weidman,Uriah Hall,115,-135,-155,130,-155,130,2021-03-18T20:02:08+00:00,2021-03-18T20:02:08+00:00,2021-04-25T02:46:28+00:00,2021-04-25T02:46:28+00:00,105,105,3,3,21914,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Danaa Batgerel,Kevin Natividad,-150,130,-224,185,-224,185,2021-03-18T20:02:08+00:00,2021-03-18T20:02:08+00:00,2021-04-24T23:41:27+00:00,2021-04-24T23:41:27+00:00,67,67,3,3,21915,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Brendan Allen,Karl Roberson,-205,175,-151,125,-151,125,2021-03-18T20:02:08+00:00,2021-03-18T20:02:08+00:00,2021-04-25T00:40:27+00:00,2021-04-25T00:40:27+00:00,91,91,3,3,22088,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Jeffrey Molina,Qileng Aori,-105,-115,-117,-103,-117,-103,2021-03-18T20:02:08+00:00,2021-03-18T20:02:08+00:00,2021-04-24T22:47:28+00:00,2021-04-24T22:47:28+00:00,61,61,3,3,22142,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Rodrigo Vargas,Zhu Rong,210,-250,187,-230,187,-230,2021-03-18T21:04:08+00:00,2021-03-18T21:04:08+00:00,2021-04-24T23:16:28+00:00,2021-04-24T23:16:28+00:00,55,55,3,3,22276,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Ariane Carnelossi,Na Liang,-150,130,-224,182,-224,182,2021-03-18T21:04:08+00:00,2021-03-18T21:04:08+00:00,2021-04-24T22:22:27+00:00,2021-04-24T22:22:27+00:00,74,74,3,3,22277,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Alex Oliveira,Randy Brown,125,-145,112,-137,112,-137,2021-04-15T22:48:16+00:00,2021-04-15T22:48:16+00:00,2021-04-25T01:39:28+00:00,2021-04-25T01:39:28+00:00,61,61,3,3,22393,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Dwight Grant,Stefan Sekulic,-300,250,-192,162,-192,162,2021-04-15T22:50:15+00:00,2021-04-15T22:50:15+00:00,2021-04-25T01:06:28+00:00,2021-04-25T01:06:28+00:00,59,59,3,3,22395,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC 261: Usman vs. Masvidal 2,2021-04-24,Pat Sabatini,Tristan Connelly,105,-125,-235,192,-235,192,2021-04-15T22:50:15+00:00,2021-04-15T22:50:15+00:00,2021-04-25T00:11:28+00:00,2021-04-25T00:11:28+00:00,82,82,3,3,22470,https://www.bestfightodds.com/events/ufc-261-usman-vs-masvidal-2-2087
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Kelvin Gastelum,Robert Whittaker,220,-275,217,-268,217,-268,2021-03-17T07:16:34+00:00,2021-03-17T07:16:34+00:00,2021-04-18T04:37:27+00:00,2021-04-18T04:37:27+00:00,80,80,3,3,22271,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Bartosz Fabinski,Gerald Meerschaert,-150,130,-125,102,-125,102,2021-03-18T20:12:07+00:00,2021-03-18T20:12:07+00:00,2021-04-18T00:45:27+00:00,2021-04-18T00:45:27+00:00,72,72,3,3,21746,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Justine Kish,Tracy Cortez,200,-235,253,-316,253,-316,2021-03-18T20:12:07+00:00,2021-03-18T20:12:07+00:00,2021-04-18T02:50:28+00:00,2021-04-18T02:50:28+00:00,65,65,3,3,21851,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Alex Munoz,Luis Pena,150,-175,134,-160,134,-160,2021-03-18T21:04:08+00:00,2021-03-18T21:04:08+00:00,2021-04-18T02:14:27+00:00,2021-04-18T02:14:27+00:00,66,66,3,3,22278,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Alexander Romanov,Juan Espino,-115,-115,-163,136,-163,136,2021-03-18T21:06:08+00:00,2021-03-18T21:06:08+00:00,2021-04-18T01:39:27+00:00,2021-04-18T01:39:27+00:00,125,125,3,3,22279,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Anthony Birchak,Tony Gravely,175,-205,292,-386,292,-386,2021-03-31T00:04:04+00:00,2021-03-31T00:04:04+00:00,2021-04-17T23:43:28+00:00,2021-04-17T23:43:28+00:00,49,49,3,3,22400,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Jessica Penne,Lupita Godinez,155,-185,223,-275,223,-275,2021-04-01T15:52:06+00:00,2021-04-01T15:52:06+00:00,2021-04-18T01:03:28+00:00,2021-04-18T01:03:28+00:00,55,55,3,3,22445,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Abdul Razak Alhassan,Jacob Malkoun,-350,285,-317,251,-317,251,2021-04-04T00:24:03+00:00,2021-04-04T00:24:03+00:00,2021-04-18T03:21:27+00:00,2021-04-18T03:21:27+00:00,49,49,3,3,22439,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Andrei Arlovski,Chase Sherman,-130,110,101,-120,101,-120,2021-04-10T22:00:02+00:00,2021-04-10T22:00:02+00:00,2021-04-18T03:59:28+00:00,2021-04-18T03:59:28+00:00,86,86,3,3,22532,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC on ESPN 22: Whittaker vs. Gastelum,2021-04-17,Austin Hubbard,Dakota Bush,-175,145,-229,188,-229,188,2021-04-13T05:51:31+00:00,2021-04-13T05:51:31+00:00,2021-04-18T00:13:29+00:00,2021-04-18T00:13:29+00:00,46,46,3,3,22556,https://www.bestfightodds.com/events/ufc-on-espn-22-whittaker-vs-gastelum-2062
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Francis Ngannou,Stipe Miocic,-225,190,-138,116,-138,116,2020-08-16T16:40:07+00:00,2020-08-16T16:40:07+00:00,2021-03-28T04:09:28+00:00,2021-03-28T04:09:28+00:00,172,172,3,3,20828,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Sean O'Malley,Thomas Almeida,-250,210,-355,279,-355,279,2021-02-03T07:12:15+00:00,2021-02-03T07:12:15+00:00,2021-03-28T03:09:27+00:00,2021-03-28T03:09:27+00:00,55,55,3,3,21849,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Tyron Woodley,Vicente Luque,205,-240,167,-199,167,-199,2021-02-03T07:12:15+00:00,2021-02-03T07:12:15+00:00,2021-03-28T03:42:28+00:00,2021-03-28T03:42:28+00:00,95,95,3,3,21850,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Michal Oleksiejczuk,Modestas Bukauskas,-155,135,-181,152,-181,152,2021-02-18T13:08:19+00:00,2021-02-18T13:08:19+00:00,2021-03-28T00:45:28+00:00,2021-03-28T00:45:28+00:00,61,61,3,3,21744,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Abu Azaitar,Marc-Andre Barriault,-155,135,102,-124,102,-124,2021-02-18T13:08:19+00:00,2021-02-18T13:08:19+00:00,2021-03-27T23:41:28+00:00,2021-03-27T23:41:28+00:00,110,110,3,3,21910,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Jamie Mullarkey,Khama Worthy,165,-190,109,-133,109,-133,2021-02-18T13:16:19+00:00,2021-02-18T13:16:19+00:00,2021-03-28T02:21:27+00:00,2021-03-28T02:21:27+00:00,83,83,3,3,21954,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Gillian Robertson,Miranda Maverick,150,-175,134,-159,134,-159,2021-02-25T13:14:08+00:00,2021-02-25T13:14:08+00:00,2021-03-28T02:37:27+00:00,2021-03-28T02:37:27+00:00,71,71,3,3,22051,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Abubakar Nurmagomedov,Jared Gooden,-175,135,-230,184,-230,184,2021-03-14T21:05:28+00:00,2021-03-14T21:05:28+00:00,2021-03-28T01:12:28+00:00,2021-03-28T01:12:28+00:00,48,48,3,3,22231,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Omar Morales,Shane Young,-180,155,-200,165,-200,165,2021-03-24T07:18:07+00:00,2021-03-24T07:18:07+00:00,2021-03-28T00:15:28+00:00,2021-03-28T00:15:28+00:00,56,56,3,3,22364,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC 260: Miocic vs. Ngannou 2,2021-03-27,Alonzo Menifield,Fabio Cherant,-250,210,-282,228,-282,228,2021-03-24T20:40:06+00:00,2021-03-24T20:40:06+00:00,2021-03-28T01:40:28+00:00,2021-03-28T01:40:28+00:00,34,34,3,3,22372,https://www.bestfightodds.com/events/ufc-260-miocic-vs-ngannou-2-2055
UFC on ESPN 21: Brunson vs. Holland,2021-03-20,Derek Brunson,Kevin Holland,-120,100,172,-208,172,-208,2020-12-18T13:28:14+00:00,2020-12-18T13:28:14+00:00,2021-03-21T04:15:28+00:00,2021-03-21T04:15:28+00:00,129,129,3,3,21636,https://www.bestfightodds.com/events/ufc-on-espn-21-brunson-vs-holland-2053
UFC on ESPN 21: Brunson vs. Holland,2021-03-20,Jesse Strader,Montel Jackson,385,-500,474,-673,474,-673,2021-03-12T15:44:09+00:00,2021-03-12T15:44:09+00:00,2021-03-21T00:16:28+00:00,2021-03-21T00:16:28+00:00,41,41,3,3,22235,https://www.bestfightodds.com/events/ufc-on-espn-21-brunson-vs-holland-2053
UFC on ESPN 21: Brunson vs. Holland,2021-03-20,Bruno Silva,J.P. Buys,145,-170,119,-142,119,-142,2021-02-18T12:50:15+00:00,2021-02-18T12:50:15+00:00,2021-03-20T23:47:28+00:00,2021-03-20T23:47:28+00:00,129,129,3,3,21908,https://www.bestfightodds.com/events/ufc-on-espn-21-brunson-vs-holland-2053
UFC on ESPN 21: Brunson vs. Holland,2021-03-20,Macy Chiasson,Marion Reneau,-225,190,-235,191,-235,191,2020-12-29T20:10:11+00:00,2020-12-29T20:10:11+00:00,2021-03-21T01:43:27+00:00,2021-03-21T01:43:27+00:00,99,99,3,3,21441,https://www.bestfightodds.com/events/ufc-on-espn-21-brunson-vs-holland-2053
UFC on ESPN 21: Brunson vs. Holland,2021-03-20,Max Griffin,Song Kenan,-130,108,-214,177,-214,177,2021-02-16T13:34:06+00:00,2021-02-16T13:34:06+00:00,2021-03-21T03:49:27+00:00,2021-03-21T03:49:27+00:00,103,103,3,3,21728,https://www.bestfightodds.com/events/ufc-on-espn-21-brunson-vs-holland-2053
