event,event_date,location,bout,fighter1,fighter2,fighter1_key,fighter2_key,weightclass,method,scheduled_time_format,outcome,f1_height_cm,f1_weight_in_kg,f1_reach_in_cm,f1_age,f1_stance,f1_fights_before,f1_wins_before,f1_losses_before,f1_draws_before,f1_no_contests_before,f1_win_rate_before,f1_ko_tko_win_rate_before,f1_submission_win_rate_before,f1_decision_win_rate_before,f1_ko_tko_loss_rate_before,f1_submission_loss_rate_before,f1_decision_loss_rate_before,f1_slpm_before,f1_striking_accuracy_before,f1_sapm_before,f1_striking_defense_before,f1_td_avg_before,f1_td_accuracy_before,f1_td_defense_before,f1_sub_avg_before,f1_kd_avg_before,f1_kd_absorbed_avg_before,f1_ctrl_avg_before,f1_current_win_streak_before,f1_current_loss_streak_before,f1_recent_3_win_rate_before,f1_recent_5_win_rate_before,f1_days_since_last_fight,f2_height_cm,f2_weight_in_kg,f2_reach_in_cm,f2_age,f2_stance,f2_fights_before,f2_wins_before,f2_losses_before,f2_draws_before,f2_no_contests_before,f2_win_rate_before,f2_ko_tko_win_rate_before,f2_submission_win_rate_before,f2_decision_win_rate_before,f2_ko_tko_loss_rate_before,f2_submission_loss_rate_before,f2_decision_loss_rate_before,f2_slpm_before,f2_striking_accuracy_before,f2_sapm_before,f2_striking_defense_before,f2_td_avg_before,f2_td_accuracy_before,f2_td_defense_before,f2_sub_avg_before,f2_kd_avg_before,f2_kd_absorbed_avg_before,f2_ctrl_avg_before,f2_current_win_streak_before,f2_current_loss_streak_before,f2_recent_3_win_rate_before,f2_recent_5_win_rate_before,f2_days_since_last_fight,diff_height_cm,diff_weight_in_kg,diff_reach_in_cm,diff_age,diff_fights_before,diff_wins_before,diff_losses_before,diff_draws_before,diff_no_contests_before,diff_win_rate_before,diff_ko_tko_win_rate_before,diff_submission_win_rate_before,diff_decision_win_rate_before,diff_ko_tko_loss_rate_before,diff_submission_loss_rate_before,diff_decision_loss_rate_before,diff_slpm_before,diff_striking_accuracy_before,diff_sapm_before,diff_striking_defense_before,diff_td_avg_before,diff_td_accuracy_before,diff_td_defense_before,diff_sub_avg_before,diff_kd_avg_before,diff_kd_absorbed_avg_before,diff_ctrl_avg_before,diff_current_win_streak_before,diff_current_loss_streak_before,diff_recent_3_win_rate_before,diff_recent_5_win_rate_before,diff_days_since_last_fight
UFC 3: The American Dream,1994-09-09,"Charlotte, North Carolina, USA",Steve Jennum vs. Harold Howard,steve jennum,harold howard,steve jennum,harold howard,UFC 3 Tournament Title Bout,KO/TKO ,No Time Limit,1,177.8,97.52,,30.962354551676935,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,187.96,108.86,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-10.159999999999997,-11.340000000000003,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Joe Charles vs. Kevin Rosier,joe charles,kevin rosier,joe charles,kevin rosier,Open Weight Bout,Submission ,No Time Limit,1,185.42,117.93,,,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,193.04,124.74,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-7.6200000000000045,-6.809999999999988,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Marcus Bossett vs. Eldo Xavier Dias,marcus bossett,eldo xavier dias,marcus bossett,eldo xavier dias,Open Weight Bout,KO/TKO ,No Time Limit,1,185.42,97.52,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,180.34,81.65,,30.417522245037645,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,5.079999999999984,15.86999999999999,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Guy Mezger vs. Jason Fairn,guy mezger,jason fairn,guy mezger,jason fairn,Open Weight Bout,KO/TKO ,No Time Limit,1,185.42,90.72,,26.95687885010267,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,185.42,104.33,,,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,-13.61,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Royce Gracie vs. Ron van Clief,royce gracie,ron van clief,royce gracie,ron van clief,Open Weight Bout,Submission ,No Time Limit,1,185.42,79.38,,28.01095140314853,Southpaw,5,5,0,0,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.583232077764277,57.14285714285714,0.7290400972053462,44.44444444444444,3.280680437424058,42.857142857142854,0.0,5.467800729040097,0.0,0.0,0.0,5,0,1.0,1.0,98.0,177.8,86.18,,51.89048596851472,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,7.619999999999976,-6.800000000000011,,-23.87953456536619,5,5,0,0,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.583232077764277,57.14285714285714,0.7290400972053462,-55.55555555555556,3.280680437424058,42.857142857142854,-100.0,5.467800729040097,0.0,0.0,0.0,5,0,1.0,1.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Keith Hackney vs. Joe Son,keith hackney,joe son,keith hackney,joe son,Open Weight Bout,Submission ,No Time Limit,1,180.34,90.72,,36.67077344284736,Sideways,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,68.0,0.5042016806722689,80.0,0.0,0.0,100.0,0.0,7.563025210084033,0.0,0.0,1,0,1.0,1.0,98.0,162.56,107.05,,24.06570841889117,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,17.78,-16.33,,12.605065023956193,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,68.0,0.5042016806722689,-20.0,0.0,0.0,0.0,0.0,7.563025210084033,0.0,0.0,1,0,1.0,1.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Steve Jennum vs. Melton Bowen,steve jennum,melton bowen,steve jennum,melton bowen,Open Weight Bout,Submission ,No Time Limit,1,177.8,97.52,,31.23066392881588,Orthodox,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.137931034482759,54.54545454545454,1.3793103448275863,66.66666666666667,10.344827586206897,100.0,100.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,98.0,182.88,102.06,,25.418206707734427,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-5.079999999999984,-4.540000000000006,,5.812457221081452,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.137931034482759,54.54545454545454,1.3793103448275863,-33.33333333333333,10.344827586206897,100.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Dan Severn vs. Anthony Macias,dan severn,anthony macias,dan severn,anthony macias,Open Weight Bout,Submission ,No Time Limit,1,187.96,113.4,,36.52292950034223,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,175.26,83.91,,25.848049281314168,Switch,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,12.700000000000017,29.49000000000001,,10.674880219028061,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Royce Gracie vs. Keith Hackney,royce gracie,keith hackney,royce gracie,keith hackney,Open Weight Bout,Submission ,No Time Limit,1,185.42,79.38,,28.01095140314853,Southpaw,5,5,0,0,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.583232077764277,57.14285714285714,0.7290400972053462,44.44444444444444,3.280680437424058,42.857142857142854,0.0,5.467800729040097,0.0,0.0,0.0,5,0,1.0,1.0,98.0,180.34,90.72,,36.67077344284736,Sideways,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,68.0,0.5042016806722689,80.0,0.0,0.0,100.0,0.0,7.563025210084033,0.0,0.0,1,0,1.0,1.0,98.0,5.079999999999984,-11.340000000000003,,-8.659822039698835,4,4,0,0,0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-16.559625065092867,-10.857142857142861,0.22483841653307735,-35.55555555555556,3.280680437424058,42.857142857142854,-100.0,5.467800729040097,-7.563025210084033,0.0,0.0,4,0,0.0,0.0,0.0
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Dan Severn vs. Marcus Bossett,dan severn,marcus bossett,dan severn,marcus bossett,Open Weight Bout,Submission ,No Time Limit,1,187.96,113.4,,36.52292950034223,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,185.42,97.52,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,2.5400000000000205,15.88000000000001,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 4: Revenge of the Warriors,1994-12-16,"Tulsa, Oklahoma, USA",Royce Gracie vs. Dan Severn,royce gracie,dan severn,royce gracie,dan severn,UFC 4 Tournament Title Bout,Submission ,No Time Limit,1,185.42,79.38,,28.01095140314853,Southpaw,5,5,0,0,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.583232077764277,57.14285714285714,0.7290400972053462,44.44444444444444,3.280680437424058,42.857142857142854,0.0,5.467800729040097,0.0,0.0,0.0,5,0,1.0,1.0,98.0,187.96,113.4,,36.52292950034223,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-2.5400000000000205,-34.02000000000001,,-8.511978097193701,5,5,0,0,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.583232077764277,57.14285714285714,0.7290400972053462,-55.55555555555556,3.280680437424058,42.857142857142854,-100.0,5.467800729040097,0.0,0.0,0.0,5,0,1.0,1.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Dave Beneteau vs. Asbel Cancio,dave beneteau,asbel cancio,dave beneteau,asbel cancio,Open Weight Bout,KO/TKO ,1 Rnd (20),1,187.96,113.4,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,177.8,102.06,,,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,10.159999999999997,11.340000000000003,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Guy Mezger vs. John Dowdy,guy mezger,john dowdy,guy mezger,john dowdy,Open Weight Bout,KO/TKO ,1 Rnd (20),1,185.42,90.72,,27.263518138261464,Orthodox,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,63.33333333333333,4.060150375939849,25.0,6.7669172932330826,100.0,100.0,0.0,0.0,6.7669172932330826,0.0,1,0,1.0,1.0,112.0,,,,,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,63.33333333333333,4.060150375939849,-75.0,6.7669172932330826,100.0,0.0,0.0,0.0,6.7669172932330826,0.0,1,0,1.0,1.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Jon Hess vs. Andy Anderson,jon hess,andy anderson,jon hess,andy anderson,Open Weight Bout,KO/TKO ,1 Rnd (20),1,200.66,133.81,,,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,167.64,108.86,,20.725530458590008,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,33.02000000000001,24.950000000000003,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Todd Medina vs. Larry Cureton,todd medina,larry cureton,todd medina,larry cureton,Open Weight Bout,Submission ,1 Rnd (20),1,177.8,87.54,,24.93634496919918,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,187.96,108.86,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-10.159999999999997,-21.319999999999993,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Oleg Taktarov vs. Ernie Verdicia,oleg taktarov,ernie verdicia,oleg taktarov,ernie verdicia,Open Weight Bout,Submission ,1 Rnd (20),1,182.88,95.25,,27.613963039014372,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,180.34,90.26,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,2.539999999999992,4.989999999999995,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Dan Severn vs. Joe Charles,dan severn,joe charles,dan severn,joe charles,Open Weight Bout,Submission ,1 Rnd (20),1,187.96,113.4,,36.82956878850103,Southpaw,3,2,1,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,57.14285714285714,0.488245931283906,40.0,3.2549728752260396,57.14285714285714,100.0,1.6274864376130198,0.0,0.0,0.0,0,1,0.6666666666666666,0.6666666666666666,112.0,185.42,117.93,,,Southpaw,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,112.0,2.5400000000000205,-4.530000000000001,,,2,1,1,0,0,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,57.14285714285714,0.488245931283906,-60.0,3.2549728752260396,57.14285714285714,0.0,1.6274864376130198,0.0,0.0,0.0,-1,1,-0.33333333333333337,-0.33333333333333337,0.0
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Dave Beneteau vs. Todd Medina,dave beneteau,todd medina,dave beneteau,todd medina,Open Weight Bout,KO/TKO ,1 Rnd (20),1,187.96,113.4,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,177.8,87.54,,24.93634496919918,Southpaw,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,10.159999999999997,25.86,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Dan Severn vs. Oleg Taktarov,dan severn,oleg taktarov,dan severn,oleg taktarov,Open Weight Bout,TKO - Doctor's Stoppage ,1 Rnd (20),1,187.96,113.4,,36.82956878850103,Southpaw,3,2,1,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,57.14285714285714,0.488245931283906,40.0,3.2549728752260396,57.14285714285714,100.0,1.6274864376130198,0.0,0.0,0.0,0,1,0.6666666666666666,0.6666666666666666,112.0,182.88,95.25,,27.613963039014372,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,5.0800000000000125,18.150000000000006,,9.215605749486656,3,2,1,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,57.14285714285714,0.488245931283906,-60.0,3.2549728752260396,57.14285714285714,0.0,1.6274864376130198,0.0,0.0,0.0,0,1,0.6666666666666666,0.6666666666666666,
UFC 5: The Return of the Beast,1995-04-07,"Charlotte, North Carolina, USA",Dan Severn vs. Dave Beneteau,dan severn,dave beneteau,dan severn,dave beneteau,UFC 5 Tournament Title Bout,Submission ,1 Rnd (30),1,187.96,113.4,,36.82956878850103,Southpaw,3,2,1,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,57.14285714285714,0.488245931283906,40.0,3.2549728752260396,57.14285714285714,100.0,1.6274864376130198,0.0,0.0,0.0,0,1,0.6666666666666666,0.6666666666666666,112.0,187.96,113.4,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0.0,,,3,2,1,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,57.14285714285714,0.488245931283906,-60.0,3.2549728752260396,57.14285714285714,0.0,1.6274864376130198,0.0,0.0,0.0,0,1,0.6666666666666666,0.6666666666666666,
UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",Joel Sutton vs. Jack McGlaughlin,joel sutton,jack mcglaughlin,joel sutton,jack mcglaughlin,Open Weight Bout,KO/TKO ,1 Rnd (20),1,180.34,92.99,,26.017796030116358,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",Anthony Macias vs. He-Man Gipson,anthony macias,he-man gipson,anthony macias,he-man gipson,Open Weight Bout,KO/TKO ,1 Rnd (20),1,175.26,83.91,,26.42299794661191,Switch,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,88.88888888888889,0.0,100.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,210.0,,,,,Unknown,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,88.88888888888889,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,
UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",David Abbott vs. John Matua,david abbott,john matua,david abbott,john matua,Open Weight Bout,KO/TKO ,1 Rnd (20),1,182.88,120.2,,30.21492128678987,Switch,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,187.96,181.44,,,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-5.0800000000000125,-61.239999999999995,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",Paul Varelans vs. Cal Worsham,paul varelans,cal worsham,paul varelans,cal worsham,Open Weight Bout,KO/TKO ,1 Rnd (20),1,203.2,136.08,,25.82067077344285,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,180.34,104.33,,32.09034907597536,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,22.859999999999985,31.750000000000014,,-6.269678302532512,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,
UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",Patrick Smith vs. Rudyard Moncayo,patrick smith,rudyard moncayo,patrick smith,rudyard moncayo,Open Weight Bout,Submission ,1 Rnd (20),1,187.96,102.06,,31.876796714579054,Orthodox,4,3,1,0,0,0.75,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,5.172413793103448,62.5,2.3275862068965516,35.71428571428571,0.0,0.0,66.66666666666667,7.758620689655173,0.0,0.0,0.0,0,1,0.6666666666666666,0.75,490.0,177.8,88.45,,22.157426420260094,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,10.159999999999997,13.61,,9.71937029431896,4,3,1,0,0,0.75,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,5.172413793103448,62.5,2.3275862068965516,-64.28571428571429,0.0,0.0,-33.33333333333333,7.758620689655173,0.0,0.0,0.0,0,1,0.6666666666666666,0.75,
UFC 6: Clash of the Titans,1995-07-14,"Casper, Wyoming, USA",Oleg Taktarov vs. Dave Beneteau,oleg taktarov,dave beneteau,oleg taktarov,dave beneteau,Open Weight Bout,Submission ,1 Rnd (20),1,182.88,95.25,,27.88227241615332,Orthodox,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6336633663366338,50.0,0.0,0.0,0.0,2.227722772277228,0.0,0.0,0.0,0,1,0.5,0.5,98.0,187.96,113.4,,,Orthodox,3,2,1,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,3.9520958083832336,59.45945945945946,0.3592814371257485,33.33333333333334,5.389221556886228,100.0,0.0,0.0,0.0,0.0,0.0,0,1,0.6666666666666666,0.6666666666666666,98.0,-5.0800000000000125,-18.150000000000006,,,-1,-1,0,0,0,-0.16666666666666663,-1.0,0.0,0.0,0.0,0.0,0.0,-3.9520958083832336,-59.45945945945946,1.2743819292108853,16.666666666666657,-5.389221556886228,-100.0,0.0,2.227722772277228,0.0,0.0,0.0,0,0,-0.16666666666666663,-0.16666666666666663,0.0
