event,date,fighter1,fighter2,f1_open,f2_open,f1_close,f2_close,f1_odds,f2_odds,f1_open_ts,f2_open_ts,f1_close_ts,f2_close_ts,f1_history_points,f2_history_points,f1_books,f2_books,matchup_id,source_url
UFC Fight Night 121: Werdum vs. Tybura,2017-11-18,Alex Chambers,Nadia Kassem,125,-165,173,-203,173,-203,2017-11-14T06:33:11+00:00,2017-11-14T06:33:11+00:00,2017-11-19T00:39:09+00:00,2017-11-19T00:39:09+00:00,32,32,0,0,14523,https://www.bestfightodds.com/events/ufc-fight-night-121-werdum-vs-tybura-1354
UFC Fight Night 121: Werdum vs. Tybura,2017-11-18,Eric Shelton,Jenel Lausa,-405,285,-325,270,-325,270,2017-11-14T06:33:11+00:00,2017-11-14T06:33:11+00:00,2017-11-19T00:12:07+00:00,2017-11-19T00:12:07+00:00,14,14,0,0,14709,https://www.bestfightodds.com/events/ufc-fight-night-121-werdum-vs-tybura-1354
UFC Fight Night 121: Werdum vs. Tybura,2017-11-18,Adam Wieczorek,Anthony Hamilton,-165,125,-173,151,-173,151,2017-10-17T02:54:05+00:00,2017-10-17T02:54:05+00:00,2017-11-18T23:42:12+00:00,2017-11-18T23:42:12+00:00,57,57,0,0,14747,https://www.bestfightodds.com/events/ufc-fight-night-121-werdum-vs-tybura-1354
UFC Fight Night: Sandhagen vs. Nurmagomedov,2023-08-05,Billy Quarantillo,Damon Jackson,-175,140,-165,137,-165,137,2023-07-21T05:49:02+00:00,2023-07-21T05:49:02+00:00,2023-08-05T23:45:30+00:00,2023-08-05T23:45:30+00:00,58,58,7,7,31628,https://www.bestfightodds.com/events/ufc-fight-night-sandhagen-vs-nurmagomedov-2936
UFC Fight Night: Sandhagen vs. Nurmagomedov,2023-08-05,Cody Durden,Jake Hadley,150,-175,172,-210,172,-210,2023-07-24T13:19:03+00:00,2023-07-24T13:19:03+00:00,2023-08-05T23:10:59+00:00,2023-08-05T23:10:59+00:00,68,68,7,7,32033,https://www.bestfightodds.com/events/ufc-fight-night-sandhagen-vs-nurmagomedov-2936
UFC Fight Night: Sandhagen vs. Nurmagomedov,2023-08-05,Dennis Buzukia,Sean Woodson,152,-196,150,-182,150,-182,2023-08-03T02:14:41+00:00,2023-08-03T02:14:41+00:00,2023-08-05T22:44:51+00:00,2023-08-05T22:44:51+00:00,91,91,7,7,32229,https://www.bestfightodds.com/events/ufc-fight-night-sandhagen-vs-nurmagomedov-2936
UFC Fight Night: Sandhagen vs. Nurmagomedov,2023-08-05,Asu Almabayev,Ode' Osbourne,-150,125,-201,166,-201,166,2023-07-24T13:19:03+00:00,2023-07-24T13:19:03+00:00,2023-08-05T22:08:34+00:00,2023-08-05T22:08:34+00:00,79,79,7,7,32063,https://www.bestfightodds.com/events/ufc-fight-night-sandhagen-vs-nurmagomedov-2936
UFC Fight Night: Sandhagen vs. Nurmagomedov,2023-08-05,Jesse Butler,Sean Woodson,360,-500,360,-500,360,-500,2023-07-31T02:32:42+00:00,2023-07-31T02:32:42+00:00,2023-07-31T02:32:42+00:00,2023-07-31T02:32:42+00:00,1,1,1,1,32166,https://www.bestfightodds.com/events/ufc-fight-night-sandhagen-vs-nurmagomedov-2936
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Alexandr Romanov,Chase Sherman,-1430,700,-1687,900,-1687,900,2022-04-20T21:40:27+00:00,2022-04-20T21:40:27+00:00,2022-04-24T03:10:07+00:00,2022-04-24T03:10:07+00:00,28,28,6,7,26925,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Amanda Lemos,Jessica Andrade,170,-200,198,-241,198,-241,2022-03-29T12:32:06+00:00,2022-03-29T12:32:06+00:00,2022-04-24T02:46:28+00:00,2022-04-24T02:46:28+00:00,188,188,7,7,26624,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Claudio Puelles,Clay Guida,-175,150,-113,-108,-113,-108,2022-03-29T12:32:06+00:00,2022-03-29T12:32:06+00:00,2022-04-24T02:24:29+00:00,2022-04-24T02:24:29+00:00,218,218,7,7,26629,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Maycee Barber,Montana de La Rosa,-155,135,-188,156,-188,156,2022-03-29T13:04:06+00:00,2022-03-29T13:04:06+00:00,2022-04-24T01:51:28+00:00,2022-04-24T01:51:28+00:00,105,105,7,7,26631,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Charles Jourdain,Lando Vannata,-120,100,-119,-102,-119,-102,2022-03-29T13:02:06+00:00,2022-03-29T13:02:06+00:00,2022-04-24T01:32:29+00:00,2022-04-24T01:32:29+00:00,136,136,7,7,26279,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Jordan Wright,Marc-Andre Barriault,-140,110,166,-200,166,-200,2022-04-17T19:06:29+00:00,2022-04-17T19:06:29+00:00,2022-04-24T01:14:29+00:00,2022-04-24T01:14:29+00:00,134,134,7,7,26839,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Dwight Grant,Sergey Khandozhko,165,-190,103,-124,103,-124,2022-03-29T13:10:07+00:00,2022-03-29T13:10:07+00:00,2022-04-24T00:38:28+00:00,2022-04-24T00:38:28+00:00,377,377,7,7,26632,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Isaac Villanueva,Tyson Pedro,350,-450,457,-645,457,-645,2022-03-29T12:56:06+00:00,2022-03-29T12:56:06+00:00,2022-04-24T00:09:31+00:00,2022-04-24T00:09:31+00:00,118,118,7,7,26626,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Cameron Else,Qileng Aori,190,-225,188,-236,188,-236,2022-03-31T18:16:25+00:00,2022-03-31T18:16:25+00:00,2022-04-23T23:28:15+00:00,2022-04-23T23:28:15+00:00,22,22,4,4,26694,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Aori Qileng,Cameron Else,-160,140,-231,186,-231,186,2022-03-29T13:12:06+00:00,2022-03-29T13:12:06+00:00,2022-04-23T23:32:30+00:00,2022-04-23T23:32:30+00:00,81,81,3,3,26643,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Evan Elder,Preston Parsons,-110,-110,129,-155,129,-155,2022-04-21T07:04:11+00:00,2022-04-21T07:04:11+00:00,2022-04-23T22:56:30+00:00,2022-04-23T22:56:30+00:00,104,104,7,7,26926,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Marcin Prachnio,Philipe Lins,-150,130,-128,104,-128,104,2022-04-09T21:22:16+00:00,2022-04-09T21:22:16+00:00,2022-04-24T00:00:26+00:00,2022-04-24T00:00:26+00:00,117,117,7,7,26784,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Dean Barry,Mike Jackson,-700,525,-1010,638,-1010,638,2022-03-29T13:08:07+00:00,2022-03-29T13:08:07+00:00,2022-04-23T22:09:29+00:00,2022-04-23T22:09:29+00:00,111,111,7,7,26630,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Manel Kape,Su Mudaerji,-150,125,-200,165,-200,165,2022-03-31T18:10:24+00:00,2022-03-31T18:10:24+00:00,2022-04-19T23:56:23+00:00,2022-04-19T23:56:23+00:00,5,5,1,1,26625,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Alexander Romanov,Tanner Boser,-500,360,-500,375,-500,375,2022-03-31T18:14:24+00:00,2022-03-31T18:14:24+00:00,2022-04-16T04:32:50+00:00,2022-04-16T04:32:50+00:00,3,3,1,1,26596,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night: Lemos vs. Andrade,2022-04-23,Louis Cosce,Preston Parsons,-175,145,-175,145,-175,145,2022-03-31T18:16:25+00:00,2022-03-31T18:16:25+00:00,2022-03-31T18:16:25+00:00,2022-03-31T18:16:25+00:00,1,1,1,1,26628,https://www.bestfightodds.com/events/ufc-fight-night-lemos-vs-andrade-2435
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Paige Vanzant,Rose Namajunas,-165,125,-141,121,-141,121,2015-11-07T00:09:07+00:00,2015-11-07T00:09:07+00:00,2015-12-11T04:42:08+00:00,2015-12-11T04:42:08+00:00,41,41,0,0,10986,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Jim Miller,Michael Chiesa,100,-140,130,-150,130,-150,2015-12-05T04:15:07+00:00,2015-12-05T04:15:07+00:00,2015-12-11T04:15:07+00:00,2015-12-11T04:15:07+00:00,28,28,0,0,10853,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Cody Pfister,Sage Northcutt,435,-705,625,-947,625,-947,2015-10-29T02:51:05+00:00,2015-10-29T02:51:05+00:00,2015-12-11T03:51:07+00:00,2015-12-11T03:51:07+00:00,27,27,0,0,10963,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Elias Theodorou,Thiago Santos,-270,190,-227,190,-227,190,2015-12-05T04:15:07+00:00,2015-12-05T04:15:07+00:00,2015-12-11T03:18:07+00:00,2015-12-11T03:18:07+00:00,21,21,0,0,10824,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,John Howard,Tim Means,250,-350,320,-392,320,-392,2015-12-05T04:15:07+00:00,2015-12-05T04:15:07+00:00,2015-12-11T02:39:07+00:00,2015-12-11T02:39:07+00:00,24,24,0,0,10857,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Omari Akhmedov,Sergio Moraes,-125,-115,-142,123,-142,123,2015-12-05T04:15:07+00:00,2015-12-05T04:15:07+00:00,2015-12-11T02:09:06+00:00,2015-12-11T02:09:06+00:00,15,15,0,0,10995,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Antonio Carlos Junior,Kevin Casey,-320,240,-310,258,-310,258,2015-12-05T04:18:08+00:00,2015-12-05T04:18:08+00:00,2015-12-11T01:45:07+00:00,2015-12-11T01:45:07+00:00,25,25,0,0,10819,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Aljamain Sterling,Johnny Eduardo,-530,350,-645,473,-645,473,2015-12-05T04:18:08+00:00,2015-12-05T04:18:08+00:00,2015-12-11T01:21:06+00:00,2015-12-11T01:21:06+00:00,20,20,0,0,10893,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Andreas Stahl,Santiago Ponzinibbio,180,-260,146,-166,146,-166,2015-12-05T04:18:08+00:00,2015-12-05T04:18:08+00:00,2015-12-11T00:57:06+00:00,2015-12-11T00:57:06+00:00,31,31,0,0,10856,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Danny Roberts,Nathan Coy,-170,130,-155,140,-155,140,2015-12-05T04:18:08+00:00,2015-12-05T04:18:08+00:00,2015-12-10T23:15:12+00:00,2015-12-10T23:15:12+00:00,6,6,0,0,11193,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Phillipe Nover,Zubaira Tukhugov,150,-190,295,-357,295,-357,2015-12-05T04:18:08+00:00,2015-12-05T04:18:08+00:00,2015-12-11T00:18:07+00:00,2015-12-11T00:18:07+00:00,29,29,0,0,10858,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC Fight Night 80: VanZant vs. Namajunas,2015-12-10,Emily Kagan,Kailin Curran,220,-300,288,-342,288,-342,2015-12-05T04:18:08+00:00,2015-12-05T04:18:08+00:00,2015-12-10T23:57:07+00:00,2015-12-10T23:57:07+00:00,16,16,0,0,10859,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023
UFC 303,2024-06-30,Alex Pereira,Jiri Prochazka,-135,114,-149,122,-149,122,2024-06-14T02:59:42+00:00,2024-06-14T02:59:42+00:00,2024-06-30T04:45:40+00:00,2024-06-30T04:45:40+00:00,338,338,6,6,35390,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Dan Ige,Diego Lopes,175,-250,230,-291,230,-291,2024-06-30T00:46:11+00:00,2024-06-30T00:46:11+00:00,2024-06-30T04:01:47+00:00,2024-06-30T04:01:47+00:00,60,60,6,6,35532,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Brian Ortega,Diego Lopes,-125,105,139,-165,139,-165,2024-06-14T03:01:47+00:00,2024-06-14T03:01:47+00:00,2024-06-30T01:29:40+00:00,2024-06-30T01:29:40+00:00,407,407,6,6,35391,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Anthony Smith,Roman Dolidze,142,-170,119,-145,119,-145,2024-06-22T21:53:40+00:00,2024-06-22T21:53:40+00:00,2024-06-30T03:25:51+00:00,2024-06-30T03:25:51+00:00,65,65,6,6,35484,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Macy Chiasson,Mayra Bueno Silva,195,-238,-114,-107,-114,-107,2024-05-30T22:19:34+00:00,2024-05-30T22:19:34+00:00,2024-06-30T02:57:49+00:00,2024-06-30T02:57:49+00:00,326,326,6,6,35183,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Ian Machado Garry,Michael Page,-105,-115,-198,158,-198,158,2024-05-24T21:11:15+00:00,2024-05-24T21:11:15+00:00,2024-06-30T02:23:57+00:00,2024-06-30T02:23:57+00:00,549,549,6,6,35107,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Joe Pyfer,Marc-Andre Barriault,-162,136,-330,256,-330,256,2024-05-30T22:19:34+00:00,2024-05-30T22:19:34+00:00,2024-06-30T01:41:44+00:00,2024-06-30T01:41:44+00:00,2233,2233,6,6,35182,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Andre Fili,Cub Swanson,-155,130,-237,188,-237,188,2024-05-30T22:17:32+00:00,2024-05-30T22:17:32+00:00,2024-06-30T01:09:39+00:00,2024-06-30T01:09:39+00:00,87,87,6,6,35181,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Charles Jourdain,Jean Silva,-198,164,-135,113,-135,113,2024-05-30T22:23:33+00:00,2024-05-30T22:23:33+00:00,2024-06-30T00:30:18+00:00,2024-06-30T00:30:18+00:00,393,393,6,6,35188,https://www.bestfightodds.com/events/ufc-303-3283
UFC 303,2024-06-30,Payton Talbott,Yanis Ghemmouri,-298,240,-1611,880,-1611,880,2024-05-09T21:51:22+00:00,2024-05-09T21:51:22+00:00,2024-06-30T00:17:43+00:00,2024-06-30T00:17:43+00:00,320,320,6,6,34924,https://www.bestfightodds.com/events/ufc-303-3283
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Derek Brunson,Robert Whittaker,-155,115,-125,105,-125,105,2016-11-22T17:21:04+00:00,2016-11-22T17:21:04+00:00,2016-11-27T05:48:13+00:00,2016-11-27T05:48:13+00:00,61,61,0,0,12704,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Andrew Holbrook,Jake Matthews,250,-350,423,-550,423,-550,2016-11-22T17:21:04+00:00,2016-11-22T17:21:04+00:00,2016-11-27T05:12:06+00:00,2016-11-27T05:12:06+00:00,42,42,0,0,12799,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Kyle Noke,Omari Akhmedov,-120,-120,-110,-110,-110,-110,2016-11-22T17:21:04+00:00,2016-11-22T17:21:04+00:00,2016-11-27T04:39:11+00:00,2016-11-27T04:39:11+00:00,36,36,0,0,12984,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Alex Volkanovski,Yusuke Kasuya,-190,150,-164,143,-164,143,2016-11-22T17:21:04+00:00,2016-11-22T17:21:04+00:00,2016-11-27T04:15:06+00:00,2016-11-27T04:15:06+00:00,34,34,0,0,12887,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Khalil Rountree,Tyson Pedro,-135,-105,-106,-113,-106,-113,2016-11-22T17:27:05+00:00,2016-11-22T17:27:05+00:00,2016-11-27T03:51:11+00:00,2016-11-27T03:51:11+00:00,24,24,0,0,13054,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Danielle Taylor,Seo Hee Ham,115,-155,-110,-110,-110,-110,2016-11-22T17:27:05+00:00,2016-11-22T17:27:05+00:00,2016-11-27T03:18:07+00:00,2016-11-27T03:18:07+00:00,28,28,0,0,12932,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Chris Camozzi,Daniel Kelly,-280,200,-191,166,-191,166,2016-11-22T17:21:04+00:00,2016-11-22T17:21:04+00:00,2016-11-27T02:42:27+00:00,2016-11-27T02:42:27+00:00,24,24,0,0,12705,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Damien Brown,Jon Tuck,145,-185,134,-154,134,-154,2016-11-22T17:24:09+00:00,2016-11-22T17:24:09+00:00,2016-11-27T02:12:21+00:00,2016-11-27T02:12:21+00:00,29,29,0,0,12886,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Jonathan Meunier,Richard Walsh,-120,-120,113,-132,113,-132,2016-11-22T17:24:09+00:00,2016-11-22T17:24:09+00:00,2016-11-27T01:42:06+00:00,2016-11-27T01:42:06+00:00,33,33,0,0,12772,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Ben Nguyen,Geane Herrera,-140,100,-139,119,-139,119,2016-11-22T17:24:09+00:00,2016-11-22T17:24:09+00:00,2016-11-27T01:09:19+00:00,2016-11-27T01:09:19+00:00,34,34,0,0,12888,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Dan Hooker,Jason Knight,-170,130,-140,121,-140,121,2016-11-22T17:24:09+00:00,2016-11-22T17:24:09+00:00,2016-11-27T00:42:18+00:00,2016-11-27T00:42:18+00:00,40,40,0,0,12884,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Marlon Vera,Ning Guangyou,-125,-115,-113,-106,-113,-106,2016-11-22T17:27:05+00:00,2016-11-22T17:27:05+00:00,2016-11-27T00:12:10+00:00,2016-11-27T00:12:10+00:00,44,44,0,0,13070,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC Fight Night 101: Whittaker vs. Brunson,2016-11-26,Jenel Lausa,Yao Zhikui,-175,135,-140,120,-140,120,2016-11-22T17:27:05+00:00,2016-11-22T17:27:05+00:00,2016-11-26T23:42:07+00:00,2016-11-26T23:42:07+00:00,32,32,0,0,12926,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191
UFC 300,2024-04-14,Alex Pereira,Jamahal Hill,-163,130,-138,115,-138,115,2024-02-18T15:44:52+00:00,2024-02-18T15:44:52+00:00,2024-04-14T05:20:59+00:00,2024-04-14T05:20:59+00:00,541,541,7,7,34091,https://www.bestfightodds.com/events/ufc-300-3205
UFC 300,2024-04-14,Yan Xiaonan,Zhang Weili,260,-325,395,-532,395,-532,2024-01-11T21:51:16+00:00,2024-01-11T21:51:16+00:00,2024-04-14T04:22:55+00:00,2024-04-14T04:22:55+00:00,482,482,7,7,33803,https://www.bestfightodds.com/events/ufc-300-3205
UFC 300,2024-04-14,Justin Gaethje,Max Holloway,-278,225,-182,151,-182,151,2024-01-17T00:46:00+00:00,2024-01-17T00:46:00+00:00,2024-04-14T03:31:25+00:00,2024-04-14T03:31:25+00:00,960,960,7,7,33813,https://www.bestfightodds.com/events/ufc-300-3205
